tenure,salary,raise_pct,performance,overtime_hours,months_since_promotion,department,age,attendance_anomalies,attrition
6.1,11419.0,3.3,3,69.6,33.0,运营部,38.0,2,0
17.9,13163.0,8.4,1,0.0,120.0,财务部,41.0,2,0
0.0,8605.0,3.0,3,11.0,0.0,市场部,22.0,3,0
19.8,19624.0,0.0,3,45.0,120.0,销售部,50.0,4,0
20.1,14838.0,2.0,4,29.1,120.0,财务部,42.0,2,0
0.0,5922.0,0.0,4,46.7,0.0,人事部,26.0,1,0
28.9,19247.0,0.1,5,28.0,120.0,技术部,49.0,2,1
20.7,12494.0,6.0,3,18.4,120.0,财务部,46.0,3,0
21.3,11618.0,0.0,3,25.5,120.0,运营部,47.0,4,0
10.5,14867.0,4.9,3,0.0,120.0,销售部,35.0,2,0
23.0,15671.0,4.1,3,7.1,120.0,销售部,50.0,0,0
5.0,10075.0,2.4,4,49.0,50.0,运营部,36.0,0,1
17.1,18604.0,4.7,2,53.8,120.0,技术部,41.0,2,0
0.0,7683.0,1.2,3,58.1,0.0,市场部,22.0,2,1
12.5,11431.0,6.5,5,38.8,120.0,市场部,43.0,5,1
16.7,13223.0,1.9,4,0.0,120.0,人事部,46.0,3,0
20.5,19455.0,2.8,2,17.3,120.0,技术部,41.0,1,1
6.7,11351.0,2.5,4,56.5,67.0,市场部,38.0,2,0
28.4,19360.0,6.1,4,62.5,120.0,技术部,49.0,3,1
16.9,13705.0,5.6,5,57.3,72.0,人事部,44.0,1,1
4.1,7853.0,0.0,4,25.3,23.0,财务部,31.0,2,0
24.6,17641.0,4.8,1,3.9,120.0,市场部,54.0,2,0
23.2,14998.0,0.0,3,29.2,120.0,市场部,45.0,0,0
32.8,22011.0,3.0,3,30.3,93.0,技术部,55.0,4,0
25.0,17282.0,3.7,4,61.3,120.0,运营部,54.0,4,1
30.2,15527.0,2.9,4,34.6,120.0,财务部,52.0,0,0
21.4,19784.0,5.5,4,30.3,120.0,销售部,47.0,2,1
13.2,14931.0,6.2,4,31.5,90.0,市场部,42.0,1,1
0.2,7002.0,1.7,3,38.0,120.0,人事部,28.0,2,0
17.5,11203.0,1.6,2,42.5,65.0,人事部,40.0,1,0
23.4,13449.0,3.9,3,15.5,120.0,市场部,47.0,0,0
7.4,14538.0,0.0,3,8.8,78.0,销售部,39.0,5,0
25.6,17625.0,2.6,4,57.4,120.0,财务部,51.0,1,1
5.5,7314.0,8.0,5,0.0,120.0,财务部,26.0,2,1
12.4,11782.0,0.0,3,62.8,60.0,财务部,35.0,2,0
14.9,13916.0,3.0,4,0.0,59.0,技术部,39.0,3,1
4.0,10501.0,2.2,3,18.3,12.0,市场部,36.0,4,0
2.4,8410.0,10.0,4,49.4,120.0,财务部,26.0,2,1
6.7,7041.0,2.4,1,30.0,120.0,运营部,27.0,0,0
23.8,18314.0,2.6,4,3.7,120.0,财务部,50.0,1,0
17.0,11855.0,0.9,3,38.5,120.0,市场部,38.0,3,0
0.7,7868.0,4.0,3,31.3,7.0,财务部,24.0,2,1
0.0,8651.0,4.8,4,25.7,0.0,销售部,23.0,0,0
9.5,17869.0,1.3,3,17.5,90.0,技术部,38.0,1,0
6.4,8376.0,7.0,3,29.3,120.0,人事部,27.0,4,0
19.6,15407.0,4.8,3,18.4,120.0,运营部,45.0,1,0
25.9,13886.0,6.6,5,78.7,120.0,运营部,48.0,1,1
8.5,11658.0,3.0,3,25.2,40.0,财务部,30.0,6,0
15.0,15463.0,4.7,4,22.5,120.0,技术部,42.0,3,1
0.9,8022.0,3.4,5,19.2,8.0,运营部,27.0,4,1
3.1,7870.0,8.4,4,65.5,120.0,市场部,32.0,1,0
20.3,20641.0,4.3,3,0.0,95.0,销售部,51.0,1,0
17.0,14250.0,4.0,4,37.2,56.0,运营部,40.0,3,0
19.9,13742.0,2.6,2,25.2,62.0,人事部,51.0,2,0
2.8,8096.0,2.5,4,1.5,24.0,人事部,29.0,2,0
9.9,12493.0,4.7,3,13.6,38.0,销售部,33.0,0,0
7.9,9238.0,6.5,4,36.3,120.0,运营部,38.0,2,1
17.6,14143.0,1.9,4,12.7,120.0,市场部,38.0,0,1
28.3,19332.0,4.4,3,35.2,76.0,财务部,55.0,4,0
0.0,7181.0,4.6,2,64.6,0.0,人事部,26.0,3,1
26.6,14450.0,5.1,3,33.4,120.0,财务部,50.0,1,0
20.6,20256.0,0.0,4,0.9,117.0,销售部,51.0,3,0
17.1,12489.0,1.2,3,13.1,80.0,销售部,40.0,2,0
2.9,10022.0,0.0,4,24.3,30.0,市场部,33.0,2,0
18.1,10198.0,4.1,4,23.0,120.0,运营部,39.0,0,0
10.1,8359.0,1.3,5,33.0,120.0,人事部,32.0,3,1
23.4,12834.0,2.5,3,36.2,117.0,市场部,48.0,5,1
7.8,9580.0,0.4,2,64.6,52.0,人事部,38.0,1,0
31.3,17304.0,2.8,3,29.9,120.0,人事部,53.0,2,0
12.5,13062.0,0.6,4,7.0,41.0,市场部,43.0,2,1
16.2,14004.0,6.3,3,53.1,120.0,市场部,39.0,1,0
19.6,14127.0,5.4,3,55.3,120.0,运营部,45.0,2,0
14.8,10966.0,4.5,3,34.6,93.0,财务部,39.0,1,0
30.6,19171.0,3.1,4,25.1,120.0,技术部,52.0,3,1
0.0,7750.0,0.0,5,42.5,0.0,人事部,28.0,3,0
28.7,18933.0,2.6,3,25.8,120.0,财务部,54.0,3,0
20.7,15841.0,1.7,3,0.0,120.0,财务部,49.0,3,0
23.1,13033.0,4.7,3,41.3,120.0,人事部,50.0,1,0
12.0,12244.0,5.9,3,47.8,92.0,运营部,38.0,3,0
22.6,14631.0,5.0,5,58.8,114.0,销售部,50.0,4,0
1.2,9518.0,7.8,3,15.4,11.0,市场部,32.0,1,0
18.6,13780.0,2.3,4,34.5,73.0,销售部,47.0,2,0
0.6,8675.0,2.2,5,35.0,120.0,财务部,27.0,3,1
4.3,9342.0,7.1,4,31.7,30.0,市场部,32.0,1,0
9.7,12492.0,4.5,3,32.3,120.0,市场部,37.0,4,0
7.8,7765.0,3.3,4,30.7,120.0,人事部,33.0,3,1
7.5,10987.0,9.5,3,34.2,32.0,市场部,35.0,2,0
23.7,13804.0,5.7,3,44.8,120.0,市场部,49.0,0,0
0.9,9313.0,3.4,5,54.4,7.0,市场部,30.0,3,1
15.4,13180.0,1.9,3,14.9,93.0,销售部,47.0,1,0
0.0,8195.0,8.0,3,26.6,0.0,技术部,24.0,2,0
17.2,14153.0,4.6,3,21.5,120.0,人事部,47.0,7,0
20.8,16482.0,4.1,3,18.7,72.0,技术部,48.0,1,0
6.0,10228.0,6.0,4,0.0,120.0,销售部,35.0,1,0
23.9,15945.0,6.6,4,30.5,120.0,人事部,46.0,0,1
26.3,24925.0,5.6,4,39.6,120.0,技术部,52.0,2,0
24.9,18472.0,6.7,3,26.9,120.0,财务部,48.0,2,0
15.0,10258.0,5.4,2,29.8,120.0,人事部,35.0,3,0
6.4,11103.0,5.7,3,38.4,120.0,财务部,38.0,5,0
17.6,17962.0,1.8,4,58.2,92.0,销售部,48.0,0,1
5.8,11068.0,9.4,4,21.6,44.0,技术部,32.0,1,1
26.0,16232.0,0.3,4,6.6,90.0,运营部,49.0,2,1
4.7,9127.0,4.9,5,28.2,120.0,销售部,33.0,1,0
23.8,16896.0,0.0,4,67.7,120.0,人事部,49.0,0,1
0.0,8993.0,3.7,3,6.8,0.0,销售部,25.0,1,0
0.0,9659.0,2.3,4,43.0,0.0,技术部,23.0,2,0
30.8,16468.0,4.4,4,53.2,85.0,人事部,55.0,1,1
28.1,13562.0,5.0,5,0.0,120.0,运营部,51.0,1,0
27.8,14534.0,1.1,3,38.2,120.0,运营部,51.0,0,0
31.9,17996.0,3.9,4,42.1,89.0,人事部,53.0,2,0
11.3,13036.0,8.2,3,24.7,54.0,销售部,36.0,4,0
10.8,9843.0,0.1,4,17.1,34.0,运营部,31.0,1,0
4.6,6970.0,1.4,5,18.2,43.0,人事部,26.0,1,0
15.7,15377.0,6.6,5,23.4,120.0,销售部,39.0,4,0
7.1,12152.0,4.2,3,24.0,23.0,技术部,29.0,3,0
24.2,13193.0,4.5,3,20.2,83.0,运营部,53.0,2,0
0.7,9637.0,7.1,4,23.1,8.0,销售部,22.0,4,0
0.0,7265.0,1.6,4,53.8,0.0,人事部,27.0,1,0
7.3,13093.0,2.4,5,5.7,39.0,技术部,30.0,1,0
7.7,12974.0,2.1,3,0.0,69.0,销售部,29.0,1,0
8.9,10548.0,3.0,4,54.1,27.0,销售部,29.0,0,0
15.4,17715.0,8.0,4,26.2,120.0,销售部,44.0,4,0
9.9,10604.0,0.0,3,22.2,120.0,人事部,33.0,2,0
15.9,12778.0,0.4,2,27.8,120.0,运营部,42.0,1,0
29.7,14149.0,0.0,4,34.2,120.0,运营部,51.0,0,1
10.2,9115.0,8.2,3,19.5,39.0,人事部,42.0,1,0
23.5,16572.0,2.2,4,40.1,120.0,销售部,45.0,5,1
9.1,7902.0,3.0,4,10.8,107.0,运营部,34.0,6,1
0.0,6669.0,0.0,3,24.0,0.0,财务部,27.0,2,1
10.1,11388.0,3.2,3,0.0,30.0,财务部,33.0,1,0
30.8,17910.0,6.6,5,53.4,120.0,人事部,54.0,0,0
13.3,10232.0,4.8,4,26.5,50.0,人事部,43.0,2,1
7.7,10024.0,3.7,4,43.4,23.0,运营部,31.0,3,0
17.0,15280.0,0.0,4,39.5,120.0,财务部,37.0,1,0
24.9,18083.0,3.0,4,41.0,120.0,财务部,50.0,2,1
23.8,15398.0,4.4,5,29.8,120.0,人事部,44.0,2,1
10.1,14462.0,1.0,4,37.8,120.0,销售部,41.0,4,1
23.3,15966.0,6.0,4,10.8,120.0,销售部,51.0,2,0
17.0,13221.0,6.7,3,6.6,120.0,财务部,44.0,0,0
20.6,22345.0,2.4,3,28.0,106.0,技术部,43.0,3,0
0.0,9602.0,6.2,4,16.4,0.0,销售部,28.0,3,1
0.0,7932.0,3.7,3,58.5,0.0,人事部,26.0,2,1
33.3,20049.0,7.4,4,37.5,120.0,运营部,54.0,2,0
11.4,11229.0,10.1,5,15.7,64.0,财务部,42.0,1,0
9.0,10401.0,0.7,3,24.6,75.0,市场部,36.0,3,0
11.5,13171.0,6.3,2,32.7,111.0,市场部,41.0,2,0
0.8,5655.0,7.9,4,28.6,120.0,人事部,24.0,2,0
27.5,17330.0,1.1,1,35.4,104.0,财务部,49.0,4,0
0.6,12371.0,2.3,4,31.4,3.0,技术部,29.0,4,0
19.5,15924.0,2.2,4,2.2,120.0,财务部,49.0,1,0
15.4,12009.0,3.6,3,0.0,120.0,市场部,40.0,3,0
10.7,10582.0,2.9,4,22.5,106.0,人事部,31.0,2,0
0.0,5756.0,3.4,4,41.2,0.0,运营部,23.0,1,1
26.5,17351.0,6.5,3,22.8,120.0,运营部,49.0,1,0
3.9,7546.0,0.0,3,54.7,46.0,财务部,28.0,1,0
0.0,8705.0,1.1,3,29.1,120.0,市场部,24.0,4,0
25.8,16196.0,6.0,5,57.1,119.0,市场部,47.0,3,0
13.1,12524.0,5.7,2,53.0,108.0,销售部,34.0,1,0
14.7,10974.0,0.8,3,51.0,120.0,运营部,35.0,4,0
0.0,6733.0,5.7,3,5.9,0.0,运营部,30.0,0,0
26.3,14829.0,8.0,3,30.3,120.0,运营部,50.0,2,0
4.1,12062.0,3.9,2,54.5,24.0,销售部,32.0,1,1
0.0,10291.0,1.0,4,35.4,0.0,销售部,29.0,1,1
4.0,7475.0,6.6,2,41.1,120.0,运营部,32.0,0,1
2.7,9507.0,9.2,4,2.2,120.0,财务部,29.0,4,0
5.7,10223.0,1.3,3,68.4,64.0,人事部,32.0,0,0
0.5,8854.0,4.1,3,14.2,120.0,市场部,25.0,1,0
0.0,7811.0,7.3,3,0.0,0.0,市场部,27.0,1,0
4.5,8438.0,4.3,4,23.0,22.0,财务部,36.0,3,0
21.5,16831.0,0.0,5,0.0,77.0,人事部,51.0,2,1
0.0,7283.0,5.3,3,8.3,0.0,市场部,24.0,2,0
5.0,7947.0,1.1,5,81.2,120.0,人事部,29.0,2,1
21.4,19524.0,0.2,3,22.4,120.0,销售部,52.0,4,0
29.4,15875.0,0.0,4,1.4,120.0,市场部,51.0,2,1
13.8,13634.0,7.6,4,30.5,120.0,运营部,44.0,2,0
6.9,7384.0,1.5,3,12.0,17.0,运营部,30.0,0,0
7.4,10735.0,5.0,3,47.3,120.0,运营部,36.0,0,0
0.0,10896.0,5.7,2,12.2,0.0,销售部,29.0,6,1
0.3,8585.0,4.5,4,35.4,120.0,运营部,26.0,5,1
12.7,12410.0,4.9,3,7.1,120.0,运营部,35.0,1,0
10.9,12743.0,5.1,5,82.0,120.0,运营部,41.0,0,0
9.6,13059.0,4.4,3,40.1,47.0,技术部,34.0,2,0
18.2,14888.0,1.7,5,27.1,120.0,人事部,42.0,1,1
5.9,10519.0,1.5,2,24.1,21.0,运营部,32.0,0,0
7.8,9589.0,3.7,4,18.9,120.0,人事部,33.0,1,1
19.8,16023.0,3.6,3,14.8,120.0,销售部,48.0,0,0
29.4,13311.0,5.3,3,14.2,120.0,人事部,51.0,0,0
7.8,14158.0,7.3,2,63.6,120.0,技术部,33.0,2,0
10.3,13189.0,5.0,4,18.9,40.0,市场部,41.0,1,1
10.6,10356.0,1.6,3,0.0,120.0,财务部,31.0,0,0
0.0,7314.0,0.0,4,6.7,120.0,市场部,24.0,0,1
18.1,13451.0,1.7,5,48.6,68.0,人事部,46.0,4,0
0.0,7316.0,0.0,3,25.0,0.0,销售部,28.0,4,0
8.9,13228.0,1.8,2,27.3,120.0,财务部,36.0,3,0
8.1,10369.0,4.7,2,53.4,27.0,财务部,38.0,0,0
5.3,7930.0,4.3,2,14.5,47.0,财务部,28.0,2,0
0.8,6980.0,9.6,3,42.6,2.0,销售部,25.0,0,1
1.7,11678.0,5.4,4,16.6,18.0,销售部,33.0,1,1
22.4,20699.0,9.7,3,41.5,120.0,销售部,53.0,2,0
15.3,11197.0,6.1,2,22.2,73.0,市场部,42.0,1,1
9.3,9565.0,7.3,4,25.2,65.0,财务部,35.0,1,0
0.0,7295.0,2.9,3,46.4,0.0,市场部,23.0,3,0
21.3,12730.0,0.8,4,45.0,120.0,市场部,42.0,4,1
0.0,9329.0,2.7,5,26.7,0.0,销售部,25.0,1,0
10.2,10903.0,4.0,3,20.6,100.0,销售部,40.0,2,0
21.5,15655.0,2.1,4,62.0,120.0,财务部,47.0,1,1
12.6,10225.0,1.0,4,41.8,120.0,人事部,36.0,4,1
7.9,11258.0,5.3,4,22.2,120.0,销售部,32.0,3,1
2.5,7071.0,1.0,4,16.9,120.0,运营部,24.0,1,0
0.0,6416.0,0.0,4,50.5,120.0,财务部,23.0,1,1
9.3,11000.0,0.6,4,32.3,97.0,销售部,36.0,5,1
28.2,14280.0,3.3,4,26.7,120.0,市场部,51.0,1,0
2.5,9900.0,1.0,4,32.3,120.0,技术部,30.0,1,1
9.2,18567.0,3.3,4,36.8,54.0,技术部,41.0,1,1
23.5,14089.0,5.8,4,28.9,120.0,市场部,45.0,1,0
0.0,7013.0,5.7,3,54.1,0.0,市场部,24.0,0,0
1.1,6333.0,2.0,4,55.2,10.0,人事部,27.0,0,1
11.0,15974.0,0.1,3,40.6,120.0,技术部,33.0,2,0
17.6,14864.0,2.3,3,57.5,120.0,运营部,44.0,0,0
8.7,13674.0,6.0,3,30.2,40.0,销售部,36.0,1,1
24.1,21357.0,6.7,3,43.8,120.0,技术部,46.0,1,0
29.1,17693.0,5.1,4,50.1,120.0,人事部,51.0,2,1
16.7,12455.0,7.6,3,50.4,120.0,人事部,47.0,2,0
31.3,21172.0,9.2,4,48.3,120.0,财务部,55.0,3,1
19.4,21727.0,2.6,4,42.6,118.0,技术部,47.0,3,1
22.5,16654.0,8.5,3,69.1,120.0,技术部,50.0,2,0
18.9,15056.0,3.2,3,19.2,104.0,市场部,49.0,3,0
17.1,12972.0,7.1,4,26.9,67.0,市场部,46.0,4,0
17.9,11100.0,6.1,4,25.7,83.0,运营部,48.0,1,0
25.5,21352.0,0.0,3,22.6,120.0,销售部,53.0,4,0
12.6,10796.0,1.1,3,0.0,58.0,销售部,38.0,4,0
18.3,13868.0,0.3,3,57.5,120.0,运营部,43.0,2,1
14.5,19812.0,0.0,2,9.5,120.0,技术部,39.0,1,0
25.0,21296.0,6.6,1,33.4,120.0,技术部,50.0,1,0
14.4,11648.0,10.2,5,1.6,120.0,市场部,36.0,2,0
23.9,16813.0,3.2,2,42.4,120.0,市场部,49.0,4,0
23.3,17793.0,6.6,2,14.3,75.0,财务部,48.0,1,1
33.6,15178.0,8.5,5,7.3,120.0,运营部,54.0,3,1
6.7,7973.0,4.6,4,33.9,75.0,运营部,30.0,1,0
16.0,16003.0,3.9,3,16.0,72.0,销售部,45.0,0,1
20.1,15949.0,3.3,4,18.5,120.0,运营部,47.0,0,0
23.3,15271.0,5.6,5,33.4,120.0,财务部,53.0,0,1
25.5,20887.0,6.6,2,46.0,120.0,技术部,52.0,1,0
10.8,13265.0,5.4,3,13.6,112.0,运营部,41.0,2,0
11.4,14066.0,5.3,5,10.2,120.0,技术部,41.0,3,0
6.8,7942.0,3.8,4,30.5,120.0,财务部,28.0,4,0
22.3,15439.0,0.0,5,40.8,120.0,人事部,54.0,2,1
9.8,9316.0,6.7,3,59.3,99.0,销售部,30.0,2,0
18.8,14065.0,0.1,5,8.6,86.0,销售部,46.0,0,1
18.5,15628.0,5.9,3,23.6,52.0,市场部,48.0,3,0
13.0,11633.0,6.3,4,53.5,120.0,运营部,37.0,3,1
1.8,9621.0,0.6,5,69.5,17.0,销售部,29.0,1,1
3.7,8524.0,2.2,3,10.1,34.0,财务部,28.0,1,0
29.3,17889.0,10.4,3,15.2,120.0,市场部,50.0,2,0
18.9,18735.0,3.8,4,37.6,103.0,技术部,39.0,4,0
3.9,8609.0,0.3,4,18.4,33.0,人事部,25.0,2,1
24.8,15945.0,6.4,2,14.8,120.0,人事部,46.0,1,0
2.7,9636.0,1.7,5,34.9,31.0,财务部,30.0,3,0
24.7,21127.0,0.0,3,61.0,120.0,销售部,51.0,9,0
6.5,14905.0,5.6,3,3.8,62.0,技术部,32.0,1,0
0.7,7245.0,1.3,3,60.0,120.0,市场部,29.0,4,0
4.8,10301.0,5.0,5,18.5,120.0,财务部,25.0,7,1
15.7,15025.0,1.6,2,36.9,47.0,财务部,39.0,1,0
7.7,11325.0,6.1,4,61.8,79.0,销售部,37.0,1,1
16.1,11531.0,4.6,2,36.5,120.0,财务部,47.0,1,0
11.7,13623.0,0.0,5,24.1,120.0,销售部,37.0,2,1
12.0,9963.0,5.1,4,44.4,120.0,人事部,33.0,1,0
1.4,8839.0,3.1,3,26.5,11.0,人事部,31.0,0,0
0.4,8816.0,8.3,3,40.4,2.0,财务部,31.0,6,0
28.0,18950.0,5.2,3,25.9,120.0,技术部,53.0,2,0
4.1,7168.0,6.3,3,47.2,31.0,运营部,27.0,1,0
34.5,28704.0,1.9,4,2.1,120.0,技术部,55.0,4,0
5.9,7431.0,1.6,4,9.7,39.0,运营部,33.0,1,1
0.0,11029.0,3.9,3,1.8,0.0,技术部,25.0,2,0
1.9,8141.0,2.9,4,28.9,120.0,财务部,30.0,1,1
0.2,9744.0,8.0,3,0.0,120.0,技术部,24.0,1,1
20.3,20084.0,3.5,2,16.2,120.0,技术部,48.0,0,0
9.0,9437.0,0.3,2,7.8,29.0,人事部,39.0,3,0
7.3,9938.0,1.5,3,59.6,120.0,人事部,33.0,2,0
14.2,18824.0,6.9,4,10.2,46.0,技术部,44.0,2,1
18.3,10591.0,3.5,2,4.3,120.0,运营部,43.0,3,0
28.8,18499.0,3.3,4,35.0,120.0,销售部,53.0,1,1
27.0,21132.0,7.2,3,63.7,120.0,销售部,54.0,1,0
18.4,17101.0,1.3,4,27.7,59.0,销售部,44.0,4,1
17.3,15074.0,0.0,1,29.2,120.0,市场部,49.0,1,0
21.8,19017.0,1.4,3,55.8,120.0,销售部,48.0,1,0
13.4,10437.0,4.7,2,47.6,33.0,市场部,38.0,0,0
20.3,13803.0,3.3,3,38.5,120.0,销售部,45.0,3,1
0.0,10710.0,0.0,1,18.4,0.0,技术部,25.0,4,0
22.7,16796.0,7.0,3,39.1,78.0,市场部,47.0,2,0
25.3,17387.0,4.5,4,2.8,120.0,人事部,54.0,3,0
0.4,6148.0,5.2,2,17.5,3.0,人事部,25.0,3,0
25.4,16691.0,5.3,4,58.6,68.0,市场部,50.0,2,0
25.6,19985.0,0.1,4,56.0,120.0,销售部,53.0,1,1
8.3,8013.0,4.9,4,38.7,120.0,人事部,29.0,1,0
11.1,10937.0,6.7,4,0.0,85.0,人事部,39.0,3,0
26.9,16461.0,7.4,3,5.8,120.0,人事部,53.0,1,0
28.6,14206.0,6.2,4,16.4,120.0,运营部,54.0,2,0
0.0,6756.0,5.5,4,26.6,120.0,人事部,26.0,6,1
4.9,8043.0,0.0,4,5.0,35.0,运营部,34.0,1,1
14.8,15920.0,4.0,3,25.1,120.0,市场部,45.0,3,1
4.5,8276.0,1.1,4,65.3,34.0,市场部,29.0,1,1
9.1,10050.0,7.8,2,38.0,45.0,销售部,33.0,2,0
0.0,6671.0,7.4,3,34.4,0.0,销售部,23.0,0,0
0.0,5926.0,1.1,1,9.6,120.0,人事部,27.0,1,0
13.4,10122.0,3.9,3,0.0,43.0,人事部,41.0,3,0
17.3,13202.0,4.7,4,5.4,52.0,人事部,44.0,2,0
13.7,11710.0,6.7,5,0.0,95.0,销售部,43.0,1,0
25.7,14946.0,0.0,2,31.5,120.0,市场部,48.0,4,0
9.3,10197.0,0.0,4,37.7,32.0,销售部,36.0,2,0
9.1,9060.0,4.1,4,10.7,120.0,运营部,31.0,4,0
0.0,6715.0,0.0,5,33.0,0.0,销售部,23.0,2,0
1.0,11593.0,4.5,4,59.4,6.0,技术部,29.0,0,1
6.1,10775.0,5.8,2,69.2,120.0,财务部,32.0,1,0
3.4,8732.0,7.7,2,45.4,120.0,运营部,28.0,2,0
0.0,5966.0,2.1,4,26.5,0.0,运营部,23.0,0,0
0.0,12008.0,4.5,3,44.8,0.0,技术部,27.0,1,0
17.7,16738.0,6.0,5,57.0,102.0,销售部,44.0,3,1
11.6,13657.0,0.5,5,0.0,120.0,技术部,43.0,1,0
27.9,18826.0,6.7,5,59.6,74.0,销售部,53.0,3,1
18.5,16496.0,4.8,3,19.1,120.0,财务部,48.0,1,0
19.0,14184.0,2.2,4,19.3,116.0,销售部,41.0,5,0
3.6,10861.0,4.4,4,22.9,120.0,技术部,27.0,1,1
16.9,14231.0,3.6,2,36.4,120.0,财务部,41.0,3,0
2.7,8700.0,6.3,3,7.8,25.0,技术部,24.0,1,0
10.0,14882.0,2.9,3,24.3,120.0,销售部,36.0,2,0
12.7,13331.0,4.7,3,40.5,34.0,技术部,35.0,1,0
8.4,11677.0,2.1,5,34.4,120.0,技术部,36.0,1,0
8.7,8334.0,1.2,4,37.6,90.0,市场部,31.0,5,1
23.5,13346.0,4.5,3,23.5,120.0,运营部,45.0,1,0
18.4,15762.0,1.3,4,43.9,120.0,人事部,50.0,2,1
19.1,21804.0,6.4,3,51.1,120.0,技术部,47.0,1,0
11.8,19398.0,5.8,3,49.9,120.0,技术部,43.0,1,0
14.1,12993.0,1.7,2,38.6,120.0,市场部,40.0,4,0
2.6,7807.0,4.6,4,48.8,16.0,财务部,23.0,3,1
19.1,12643.0,1.7,4,47.4,120.0,人事部,46.0,2,1
13.3,9327.0,0.0,4,83.5,120.0,人事部,40.0,3,1
10.8,12581.0,2.2,5,54.4,120.0,市场部,31.0,2,1
2.7,10423.0,3.8,3,28.2,120.0,销售部,33.0,4,0
25.6,21792.0,5.6,4,11.8,120.0,技术部,53.0,1,0
14.1,17356.0,4.4,2,24.8,80.0,技术部,43.0,4,1
12.1,17610.0,6.7,3,23.4,90.0,技术部,38.0,1,0
14.6,10587.0,1.1,4,40.2,120.0,运营部,42.0,1,1
12.9,14284.0,2.9,2,16.0,94.0,销售部,36.0,2,0
6.3,10696.0,8.9,3,53.8,120.0,人事部,38.0,3,0
7.2,11672.0,0.0,3,2.2,120.0,财务部,32.0,0,0
15.1,10100.0,2.6,2,0.0,120.0,财务部,37.0,4,1
24.3,13552.0,0.8,5,27.3,120.0,市场部,45.0,4,1
0.0,6627.0,3.4,3,13.1,0.0,人事部,23.0,4,0
16.2,21404.0,2.7,4,4.8,120.0,技术部,48.0,3,0
0.3,13430.0,5.8,5,17.3,120.0,技术部,31.0,0,1
16.6,14604.0,4.8,4,14.8,120.0,市场部,45.0,2,0
11.1,11211.0,0.1,3,30.2,69.0,市场部,43.0,0,0
15.3,11937.0,2.2,5,17.6,120.0,财务部,44.0,4,1
17.9,13189.0,4.0,3,19.2,72.0,人事部,42.0,2,0
26.8,15435.0,6.2,3,29.9,67.0,财务部,54.0,1,0
18.0,15109.0,11.3,4,50.3,112.0,销售部,39.0,2,0
23.3,19408.0,6.1,3,59.4,120.0,销售部,46.0,2,0
20.0,12690.0,1.0,4,33.0,79.0,人事部,45.0,1,1
7.6,10486.0,3.7,2,34.5,65.0,销售部,30.0,2,0
0.0,7045.0,4.5,4,26.3,0.0,财务部,31.0,0,0
4.1,9215.0,2.4,4,39.6,49.0,财务部,36.0,1,0
6.5,9665.0,5.4,5,37.8,68.0,人事部,31.0,2,1
5.5,8667.0,0.0,2,56.5,120.0,人事部,34.0,1,0
10.1,9730.0,5.7,3,0.0,77.0,市场部,35.0,4,0
20.3,13305.0,2.6,5,25.3,120.0,销售部,42.0,4,1
5.0,7835.0,3.7,4,36.8,19.0,市场部,29.0,2,0
26.2,17646.0,8.4,2,29.5,120.0,市场部,49.0,5,1
12.1,13588.0,0.2,2,11.2,108.0,销售部,36.0,2,0
22.4,15343.0,4.8,4,4.0,120.0,财务部,45.0,0,0
3.7,9340.0,6.4,4,46.1,17.0,销售部,25.0,0,0
15.4,11007.0,4.5,4,14.9,60.0,财务部,38.0,3,0
0.0,6707.0,0.0,5,0.0,0.0,人事部,23.0,0,0
23.0,11272.0,8.1,3,47.1,120.0,运营部,44.0,4,0
9.1,16386.0,3.4,3,39.2,120.0,技术部,33.0,4,0
26.7,12810.0,2.4,4,27.7,120.0,人事部,53.0,3,0
8.7,13472.0,3.1,5,11.7,120.0,技术部,33.0,3,0
14.8,10491.0,2.9,3,27.7,120.0,市场部,41.0,1,0
9.5,12749.0,0.4,4,54.3,42.0,销售部,30.0,1,0
14.2,14801.0,4.5,3,0.0,120.0,技术部,42.0,5,0
10.2,14916.0,2.2,3,0.0,120.0,销售部,37.0,2,0
5.8,10905.0,6.0,5,17.4,120.0,技术部,34.0,1,1
2.2,8926.0,5.6,2,29.5,22.0,人事部,29.0,1,0
0.7,11107.0,8.9,1,20.1,4.0,技术部,26.0,1,1
1.8,7433.0,3.4,4,42.9,16.0,市场部,26.0,1,0
32.3,14835.0,1.6,3,51.8,120.0,人事部,55.0,2,0
10.0,9676.0,0.0,3,35.6,105.0,运营部,36.0,1,0
1.7,7779.0,10.6,4,41.2,17.0,运营部,22.0,1,0
29.1,26446.0,6.0,3,35.4,120.0,技术部,53.0,2,0
0.0,5834.0,1.9,4,30.2,0.0,运营部,23.0,1,0
14.7,11617.0,9.1,3,4.1,120.0,财务部,36.0,1,1
25.2,15693.0,8.1,2,9.4,68.0,销售部,46.0,3,0
24.2,14128.0,0.0,4,3.0,120.0,市场部,52.0,6,1
21.2,14424.0,1.7,3,27.0,120.0,运营部,46.0,5,0
7.4,10350.0,3.6,5,34.6,23.0,市场部,37.0,3,0
22.8,16313.0,0.8,5,1.0,120.0,销售部,54.0,1,1
0.0,7687.0,3.7,4,31.5,0.0,运营部,23.0,4,0
29.9,18037.0,6.1,3,12.5,120.0,运营部,55.0,2,0
